Base_normalized;Atrial_Side_normalized
0.39805;0.45486
0.39756;0.9802
0.39753;0.96158
0.39722;0.34198
0.39656;0.85919
0.39601;0.53297
0.39562;0.6648
0.39559;0.9906
0.3947;0.05102
0.39434;0.13773
0.39349;0.55563
0.39273;0.87603
0.39273;0.39995
0.39254;0.71686
0.39236;1
0.39233;0.18579
0.39231;0.02627
0.39205;0.30571
0.39131;0.91657
0.39094;0.33876
0.39071;0.76345
0.39062;0.47436
0.39029;0.98673
0.39014;0.37416
0.38895;0.96084
0.38846;0.14386
0.38796;0.79611
0.38791;0.64442
0.38777;0.89575
0.38611;0.58532
0.38606;0.69927
0.38569;0.04099
0.38557;0.0025
0.38543;0.33003
0.38533;0.99916
0.38531;0.83503
0.3851;0.25542
0.38509;0.1812
0.38468;0.73205
0.38464;0.36167
0.38411;0.21701
0.38406;0.93441
0.38383;0.46383
0.38368;0.86399
0.38217;0.98891
0.38152;0.77951
0.38152;0.81387
0.38114;0.95397
0.38098;0.90383
0.38083;0.00279
0.38007;0.26123
0.38002;0.63905
0.37934;0.42629
0.37863;0.20873
0.37839;0.73713
0.37834;0.13288
0.37814;0.03575
0.37701;0.3249
0.3768;0.54905
0.37655;0.06888
0.37564;0.9997
0.3745;0.94485
0.37432;0.28349
0.37421;0.46719
0.37409;0.83617
0.37403;0.21457
0.37395;0.00823
0.3735;0.88182
0.37344;0.90817
0.37157;0.09964
0.37137;0.61914
0.37111;0.5131
0.37109;0.23685
0.36927;0.7906
0.3692;0.02143
0.36903;0.74529
0.369;0.19846
0.36881;0.34921
0.36727;0.8614
0.36685;0.40108
0.36666;0.68873
0.36629;0.14714
0.36591;0.90427
0.36542;0.09812
0.36535;0.58502
0.36528;0.81272
0.36476;0.44766
0.3647;0.2852
0.36383;0.34138
0.36311;0.75838
0.36224;0.64091
0.36106;0.04477
0.36005;0.39847
0.35991;0.88718
0.35926;0.4961
0.35921;0.81022
0.3587;0.26984
0.35863;0.1566
0.35782;0.98374
0.35745;0.70132
0.35608;0.77375
0.35585;0.85255
0.35485;0.43991
0.35484;0.55638
0.35439;0.03977
0.35357;0.20441
0.35327;0.88001
0.35266;0.94478
0.35253;0.73528
0.35214;0.64626
0.35153;0.12489
0.35145;0.40473
0.35079;0.35535
0.35034;0.27856
0.35028;0.53134
0.34931;0.4683
0.34869;0.79699
0.34826;0.06619
0.34801;0.75431
0.34604;0.01914
0.34523;0.19682
0.34479;0.10487
0.34439;0.66318
0.34434;0.83321
0.34429;0.36917
0.34363;0.58407
0.34328;0.87839
0.34235;0.41164
0.34197;0.89404
0.34146;0.93049
0.34136;0.47001
0.34112;0.1371
0.34056;0.96859
0.34046;0.69513
0.34036;0.7957
0.33889;0.21881
0.33824;0.2971
0.33743;0.73987
0.33734;0.93142
0.33705;0.9724
0.33672;0.05168
0.33661;0.60688
0.33635;0.88217
0.33624;0.15336
0.33583;0.78833
0.3357;0.5211
0.33557;0.85847
0.33513;0.34358
0.33508;0.70332
0.33348;0.7458
0.33264;0.09877
0.33218;0.0252
0.33171;0.77353
0.33161;0.81491
0.33143;0.99009
0.3311;0.63634
0.33073;0.92491
0.33057;0.14915
0.32904;0.51287
0.32903;0.00079
0.32859;0.33392
0.32775;0.5752
0.32733;0.94625
0.32579;0.19855
0.32575;0.46619
0.32552;0.61278
0.32435;0.02478
0.32399;0.93009
0.32385;0.09295
0.3238;0.3895
0.32373;0.27597
0.32346;0.96749
0.32325;0.5254
0.32155;0.99099
0.32139;0.75629
0.32113;0.7905
0.32012;0.14688
0.31998;0.92016
0.31921;0.85498
0.3188;0.47411
0.31747;0.00789
0.31717;0.32146
0.31619;0.78875
0.316;0.92088
0.31589;0.99295
0.31576;0.60449
0.31568;0.06556
0.31507;0.16362
0.31451;0.96051
0.31404;0.73583
0.3124;0.84284
0.31211;0.44135
0.31077;0.99301
0.30987;0.71146
0.30986;0.36116
0.30952;0.24631
0.30919;0.75817
0.30896;0.91657
0.30879;0.14562
0.30626;0.38833
0.30619;0.61199
0.30617;0.95892
0.30611;0.07138
0.30557;0.52465
0.30521;0.44538
0.30521;0.80497
0.30487;0.98947
0.30474;0.88251
0.30463;0.01064
0.30452;0.336
0.30247;0.16493
0.302;0.7192
0.30102;0.96134
0.30016;0.21684
0.29933;0.83488
0.29918;0.91991
0.29909;0.59939
0.29795;0.08288
0.29784;0.42282
0.29742;0.95398
0.29597;0.34271
0.29595;0.64055
0.29512;0.73293
0.29509;0.80942
0.29489;0.26823
0.29472;0.98753
0.29434;0.55745
0.29139;0.66602
0.29116;0.00742
0.29053;0.46658
0.29039;0.86417
0.28865;0.72832
0.28844;0.12923
0.28796;0.97899
0.28605;0.91532
0.28555;0.46261
0.28395;0.79508
0.28328;0.5383
0.28212;0.9511
0.28107;0.01915
0.28097;0.19607
0.28088;0.43335
0.28066;0.31709
0.27958;0.75036
0.27952;0.87597
0.2789;0.97528
0.27739;0.58227
0.27701;0.37869
0.27588;0.48563
0.27357;0.12185
0.27338;0.68244
0.2733;0.04785
