Base_normalized;Atrial_Side_normalized
0.63987;0.54477
0.63978;0.7709
0.63907;0.21805
0.63895;0.64021
0.63877;0.27524
0.63688;0.8947
0.6349;0.55801
0.63458;0.23836
0.63404;0.04334
0.63315;0.96174
0.6318;0.64472
0.63137;0.90602
0.63083;0.1115
0.6307;0.03487
0.63045;0.27506
0.63032;0.70277
0.62943;0.38088
0.6287;0.76105
0.62781;0.88157
0.62705;0.14256
0.62697;0.27366
0.62484;0
0.62464;0.14183
0.62365;0.84497
0.62359;0.02608
0.62322;0.58799
0.62322;0.77946
0.62299;0.97543
0.62216;0.19086
0.62212;0.06413
0.62168;0.88432
0.62094;0.44793
0.62019;0
0.61862;0.04461
0.61826;0.43333
0.61823;0.73218
0.61813;0.87998
0.61682;0.12743
0.61622;0.45719
0.6155;0.30172
0.61478;0.73753
0.61464;0.5388
0.61459;0.92871
0.61364;0.82044
0.61333;0.07441
0.61235;0.64656
0.61153;0.22125
0.60927;0.51276
0.60922;0.02002
0.60919;0.84997
0.60887;0.23647
0.60651;0.47145
0.60631;0.11193
0.60625;0.32218
0.60515;0.64268
0.60514;0.88207
0.60366;0.29149
0.60311;0.01602
0.6029;0.80716
0.6004;0.3502
0.60005;0.18027
0.59972;0.00376
0.59711;0.33739
0.59664;0.76256
0.5948;0.37442
0.5939;0.16453
0.59375;0
0.59261;0.76433
0.59097;0.39429
0.58982;0.16364
0.58926;0.73437
0.58884;0.00451
0.58615;0.29408
0.58605;0.85005
0.58385;0.3943
0.5817;0.05285
0.5795;0.81647
0.57922;0.42394
0.57811;0.27136
0.5771;0.80474
0.57399;0.0145
0.57382;0.16554
0.57242;0.8238
0.57154;0.36502
0.57145;0.54149
0.56894;0.82548
0.56661;0.43356
0.5663;0.08402
0.56482;0.59919
0.56334;0.86878
0.56238;0.20206
0.56174;0.0054
0.56151;0.53239
0.55996;0.76496
0.55842;0.85118
0.5581;0.16969
0.5574;0.01422
0.55727;0.63001
0.55672;0.44768
0.55527;0.82069
0.55395;0.06745
0.55381;0.41704
0.5538;0.21264
0.55283;0.553
0.55184;0.86144
0.55052;0.06081
0.54925;0.21247
0.54748;0.05551
0.54616;0.18961
0.54383;0.35144
0.54377;0.7137
0.54313;0.89661
0.54292;0.04327
0.542;0.60942
0.54185;0.4419
0.54032;0.30243
0.53975;0.05407
0.53912;0.16723
0.53823;0.85549
0.53756;0.43185
0.53688;0.02572
0.5368;0.25089
0.53586;0.54539
0.53528;0.67453
0.53389;0.8575
0.53389;0.03121
0.53382;0.24919
0.53143;0.64216
0.53116;0.31482
0.53043;0.01266
0.52805;0.44191
0.52739;0.87575
0.52642;0.21875
0.52634;0.01171
0.52568;0.50006
0.52442;0.29043
0.52319;0.00458
0.52295;0.83894
0.52281;0.61538
0.52195;0.46779
0.52096;0.90062
0.52067;0.23559
0.51999;0.70698
0.51778;0.12784
0.51778;0.54235
0.51714;0.02197
0.5166;0.40711
0.51656;0.91912
0.51591;0.79898
0.51381;0.12278
0.51332;0.03946
0.51315;0.50363
0.51301;0.43877
0.51253;0.89399
0.51197;0.26015
0.51183;0.75936
0.51123;0
0.51043;0.12225
0.5101;0.44891
0.50994;0.00431
0.50977;0.21432
0.50916;0.0045
0.50849;0.811
0.50785;0.17483
0.5076;0.91346
0.50709;0.13354
0.50687;0.30308
0.50685;0.02518
0.50661;0.54875
0.5062;0.48651
0.50592;0.09042
0.50581;0.14274
0.50478;0.03134
0.50378;0.23559
0.50369;0.01756
0.50328;0.87806
0.50296;0.18601
0.50202;0.00994
0.50092;0.00288
0.50082;0.35209
0.50082;0.18758
0.50017;0.4253
0.50014;0.25759
0.49958;0.90267
0.49831;0.04413
0.49825;0.36682
0.49804;0.12875
0.49778;0.43069
0.49758;0.58684
0.49691;0.29422
0.49675;0.01107
0.49623;0.91439
0.49567;0.20965
0.49539;0.41341
0.49431;0.3979
0.4941;0.51634
0.49393;0.29095
0.49334;0.00211
0.49269;0.08845
0.49236;0.23022
0.49185;0.94349
0.49137;0.67258
0.49087;0.78401
0.49047;0.48557
0.48988;0.56187
0.48918;0.88431
0.48909;0.42351
0.48877;0.23689
0.48876;0.00643
